ssh://douwenjie@49.233.47.164:6000/home/c404/data2/douwenjie/.conda/envs/torch/bin/python -u /home/c404/data2/douwenjie/EV_GCN/train_eval_evgcn.py --train=1
 Using GPU in torch
==========       CONFIG      =============
train:1
use_cpu:False
hgc:256
lg:6
lr:0.002
wd:0.0005
num_iter:600
edropout:0.3
dropout:0.4
num_classes:2
ckpt_path:./save_models/ev_gcn
time:230104
device:cuda:1
==========     CONFIG END    =============


===> Phase is train.
  Loading dataset ...

========================== Fold 0 ==========================
  Constructing graph data...
  Number of training samples 783
  Start training...

Epoch: 0,	ce loss: 0.75443,	train acc: 0.50830
Epoch: 5,	ce loss: 0.71076,	train acc: 0.63903
Epoch: 6,	ce loss: 0.68801,	train acc: 0.61480
Epoch: 7,	ce loss: 0.65812,	train acc: 0.65306
Epoch: 8,	ce loss: 0.63163,	train acc: 0.69515
Epoch: 9,	ce loss: 0.71956,	train acc: 0.64158
Epoch: 10,	ce loss: 0.74197,	train acc: 0.65816
Epoch: 11,	ce loss: 0.66549,	train acc: 0.64668
Epoch: 12,	ce loss: 0.67212,	train acc: 0.68112
Epoch: 13,	ce loss: 0.66447,	train acc: 0.64286
Epoch: 14,	ce loss: 0.66518,	train acc: 0.65944
Epoch: 15,	ce loss: 0.66193,	train acc: 0.63776
Epoch: 16,	ce loss: 0.66715,	train acc: 0.65689
Epoch: 17,	ce loss: 0.64686,	train acc: 0.64541
Epoch: 18,	ce loss: 0.65573,	train acc: 0.64923
Epoch: 19,	ce loss: 0.62137,	train acc: 0.66582
Epoch: 20,	ce loss: 0.65851,	train acc: 0.64413
Epoch: 21,	ce loss: 0.64058,	train acc: 0.64668
Epoch: 22,	ce loss: 0.67170,	train acc: 0.65051
Epoch: 23,	ce loss: 0.62000,	train acc: 0.66964
Epoch: 24,	ce loss: 0.63305,	train acc: 0.66454
Epoch: 25,	ce loss: 0.63726,	train acc: 0.68112
Epoch: 26,	ce loss: 0.64064,	train acc: 0.67092
Epoch: 27,	ce loss: 0.63303,	train acc: 0.66964
Epoch: 28,	ce loss: 0.61115,	train acc: 0.67602
Epoch: 29,	ce loss: 0.61546,	train acc: 0.68495
Epoch: 30,	ce loss: 0.61754,	train acc: 0.68240
Epoch: 31,	ce loss: 0.61462,	train acc: 0.68750
Epoch: 32,	ce loss: 0.63511,	train acc: 0.66327
Epoch: 33,	ce loss: 0.59851,	train acc: 0.69643
Epoch: 34,	ce loss: 0.62139,	train acc: 0.67347
Epoch: 35,	ce loss: 0.67308,	train acc: 0.65179
Epoch: 36,	ce loss: 0.63094,	train acc: 0.66709
Epoch: 37,	ce loss: 0.58741,	train acc: 0.71556
Epoch: 38,	ce loss: 0.59989,	train acc: 0.67602
Epoch: 39,	ce loss: 0.59743,	train acc: 0.68878
Epoch: 40,	ce loss: 0.62498,	train acc: 0.68622
Epoch: 41,	ce loss: 0.63303,	train acc: 0.65561
Epoch: 42,	ce loss: 0.59934,	train acc: 0.68878
Epoch: 43,	ce loss: 0.63511,	train acc: 0.67602
Epoch: 44,	ce loss: 0.61034,	train acc: 0.67730
Epoch: 45,	ce loss: 0.61863,	train acc: 0.66709
Epoch: 46,	ce loss: 0.60405,	train acc: 0.70408
Epoch: 47,	ce loss: 0.61335,	train acc: 0.68112
Epoch: 48,	ce loss: 0.62623,	train acc: 0.69133
Epoch: 49,	ce loss: 0.61829,	train acc: 0.67730
Epoch: 50,	ce loss: 0.59118,	train acc: 0.69260
Epoch: 51,	ce loss: 0.61337,	train acc: 0.65944
Epoch: 52,	ce loss: 0.60494,	train acc: 0.70026
Epoch: 53,	ce loss: 0.62690,	train acc: 0.66709
Epoch: 54,	ce loss: 0.60269,	train acc: 0.70918
Epoch: 55,	ce loss: 0.61156,	train acc: 0.66582
Epoch: 56,	ce loss: 0.59477,	train acc: 0.69643
Epoch: 57,	ce loss: 0.59016,	train acc: 0.69388
Epoch: 58,	ce loss: 0.61205,	train acc: 0.67857
Epoch: 59,	ce loss: 0.60117,	train acc: 0.70153
Epoch: 60,	ce loss: 0.59819,	train acc: 0.68495
Epoch: 61,	ce loss: 0.62971,	train acc: 0.66964
Epoch: 62,	ce loss: 0.60397,	train acc: 0.69770
Epoch: 63,	ce loss: 0.61782,	train acc: 0.64541
Epoch: 64,	ce loss: 0.58867,	train acc: 0.70153
Epoch: 65,	ce loss: 0.58430,	train acc: 0.70918
Epoch: 66,	ce loss: 0.63319,	train acc: 0.64413
Epoch: 67,	ce loss: 0.59676,	train acc: 0.69133
Epoch: 68,	ce loss: 0.56824,	train acc: 0.70408
Epoch: 69,	ce loss: 0.59582,	train acc: 0.70153
Epoch: 70,	ce loss: 0.62894,	train acc: 0.66582
Epoch: 71,	ce loss: 0.58870,	train acc: 0.68750
Epoch: 72,	ce loss: 0.59491,	train acc: 0.68622
Epoch: 73,	ce loss: 0.62265,	train acc: 0.67092
Epoch: 74,	ce loss: 0.59972,	train acc: 0.66964
Epoch: 75,	ce loss: 0.58771,	train acc: 0.71301
Epoch: 76,	ce loss: 0.59257,	train acc: 0.67219
Epoch: 77,	ce loss: 0.59085,	train acc: 0.70408
Epoch: 78,	ce loss: 0.58593,	train acc: 0.70153
Epoch: 79,	ce loss: 0.57652,	train acc: 0.71301
Epoch: 80,	ce loss: 0.57773,	train acc: 0.70663
Epoch: 81,	ce loss: 0.57298,	train acc: 0.72066
Epoch: 82,	ce loss: 0.57419,	train acc: 0.70791
Epoch: 83,	ce loss: 0.57100,	train acc: 0.70918
Epoch: 84,	ce loss: 0.57613,	train acc: 0.70026
Epoch: 85,	ce loss: 0.57359,	train acc: 0.71429
Epoch: 86,	ce loss: 0.58122,	train acc: 0.69770
Epoch: 87,	ce loss: 0.55709,	train acc: 0.71173
Epoch: 88,	ce loss: 0.57115,	train acc: 0.71301
Epoch: 89,	ce loss: 0.54631,	train acc: 0.73724
Epoch: 90,	ce loss: 0.58229,	train acc: 0.71301
Epoch: 91,	ce loss: 0.58049,	train acc: 0.69388
Epoch: 92,	ce loss: 0.59174,	train acc: 0.68240
Epoch: 93,	ce loss: 0.57292,	train acc: 0.70026
Epoch: 94,	ce loss: 0.58441,	train acc: 0.67219
Epoch: 95,	ce loss: 0.56562,	train acc: 0.70918
Epoch: 96,	ce loss: 0.55868,	train acc: 0.71684
Epoch: 97,	ce loss: 0.60394,	train acc: 0.67474
Epoch: 98,	ce loss: 0.55952,	train acc: 0.70536
Epoch: 99,	ce loss: 0.57030,	train acc: 0.71556
Epoch: 100,	ce loss: 0.57823,	train acc: 0.69770
Epoch: 101,	ce loss: 0.58724,	train acc: 0.69643
Epoch: 102,	ce loss: 0.57994,	train acc: 0.69898
Epoch: 103,	ce loss: 0.56016,	train acc: 0.69388
Epoch: 104,	ce loss: 0.56717,	train acc: 0.70791
Epoch: 105,	ce loss: 0.65975,	train acc: 0.66454
Epoch: 106,	ce loss: 0.56113,	train acc: 0.71811
Epoch: 107,	ce loss: 0.55790,	train acc: 0.71429
Epoch: 108,	ce loss: 0.55847,	train acc: 0.72577
Epoch: 109,	ce loss: 0.56048,	train acc: 0.72321
Epoch: 110,	ce loss: 0.60199,	train acc: 0.71684
Epoch: 111,	ce loss: 0.55641,	train acc: 0.72194
Epoch: 112,	ce loss: 0.56000,	train acc: 0.71684
Epoch: 113,	ce loss: 0.60599,	train acc: 0.68878
Epoch: 114,	ce loss: 0.55722,	train acc: 0.69770
Epoch: 115,	ce loss: 0.57607,	train acc: 0.68240
Epoch: 116,	ce loss: 0.55255,	train acc: 0.70791
Epoch: 117,	ce loss: 0.55105,	train acc: 0.71173
Epoch: 118,	ce loss: 0.56891,	train acc: 0.71811
Epoch: 119,	ce loss: 0.57848,	train acc: 0.68878
Epoch: 120,	ce loss: 0.57920,	train acc: 0.70281
Epoch: 121,	ce loss: 0.55982,	train acc: 0.70918
Epoch: 122,	ce loss: 0.54466,	train acc: 0.72577
Epoch: 123,	ce loss: 0.54607,	train acc: 0.72832
Epoch: 124,	ce loss: 0.58258,	train acc: 0.70408
Epoch: 125,	ce loss: 0.56439,	train acc: 0.72832
Epoch: 126,	ce loss: 0.59835,	train acc: 0.71046
Epoch: 127,	ce loss: 0.56086,	train acc: 0.71429
Epoch: 128,	ce loss: 0.61746,	train acc: 0.65689
Epoch: 129,	ce loss: 0.58101,	train acc: 0.68240
Epoch: 130,	ce loss: 0.56278,	train acc: 0.68367
Epoch: 131,	ce loss: 0.55613,	train acc: 0.69643
Epoch: 132,	ce loss: 0.57838,	train acc: 0.68495
Epoch: 133,	ce loss: 0.55075,	train acc: 0.71684
Epoch: 134,	ce loss: 0.55765,	train acc: 0.70408
Epoch: 135,	ce loss: 0.55261,	train acc: 0.70663
Epoch: 136,	ce loss: 0.54589,	train acc: 0.72449
Epoch: 137,	ce loss: 0.54935,	train acc: 0.72449
Epoch: 138,	ce loss: 0.57751,	train acc: 0.68367
Epoch: 139,	ce loss: 0.53954,	train acc: 0.71301
Epoch: 140,	ce loss: 0.54254,	train acc: 0.72194
Epoch: 141,	ce loss: 0.53047,	train acc: 0.74745
Epoch: 142,	ce loss: 0.56874,	train acc: 0.71811
Epoch: 143,	ce loss: 0.51933,	train acc: 0.72832
Epoch: 144,	ce loss: 0.57619,	train acc: 0.67985
Epoch: 145,	ce loss: 0.55690,	train acc: 0.71556
Epoch: 146,	ce loss: 0.50849,	train acc: 0.75638
Epoch: 147,	ce loss: 0.59071,	train acc: 0.67857
Epoch: 148,	ce loss: 0.53406,	train acc: 0.71556
Epoch: 149,	ce loss: 0.54675,	train acc: 0.71429
Epoch: 150,	ce loss: 0.54701,	train acc: 0.70536
Epoch: 151,	ce loss: 0.50084,	train acc: 0.75893
Epoch: 152,	ce loss: 0.47892,	train acc: 0.77168
Epoch: 153,	ce loss: 0.48703,	train acc: 0.75510
Epoch: 154,	ce loss: 0.49036,	train acc: 0.75638
Epoch: 155,	ce loss: 0.51809,	train acc: 0.72321
Epoch: 156,	ce loss: 0.46097,	train acc: 0.77551
Epoch: 157,	ce loss: 0.48135,	train acc: 0.78061
Epoch: 158,	ce loss: 0.43002,	train acc: 0.81505
Epoch: 159,	ce loss: 0.43132,	train acc: 0.80740
Epoch: 160,	ce loss: 0.41150,	train acc: 0.81250
Epoch: 161,	ce loss: 0.40283,	train acc: 0.83546
Epoch: 162,	ce loss: 0.46227,	train acc: 0.79592
Epoch: 163,	ce loss: 0.41282,	train acc: 0.80230
Epoch: 164,	ce loss: 0.43402,	train acc: 0.79464
Epoch: 165,	ce loss: 0.38893,	train acc: 0.83036
Epoch: 166,	ce loss: 0.43780,	train acc: 0.78827
Epoch: 167,	ce loss: 0.39953,	train acc: 0.80230
Epoch: 168,	ce loss: 0.42315,	train acc: 0.81505
Epoch: 169,	ce loss: 0.36260,	train acc: 0.83546
Epoch: 170,	ce loss: 0.35932,	train acc: 0.83163
Epoch: 171,	ce loss: 0.36018,	train acc: 0.83291
Epoch: 172,	ce loss: 0.36457,	train acc: 0.83291
Epoch: 173,	ce loss: 0.35203,	train acc: 0.84184
Epoch: 174,	ce loss: 0.39434,	train acc: 0.81250
Epoch: 175,	ce loss: 0.32626,	train acc: 0.85459
Epoch: 176,	ce loss: 0.34939,	train acc: 0.83418
Epoch: 177,	ce loss: 0.45887,	train acc: 0.77168
Epoch: 178,	ce loss: 0.35701,	train acc: 0.82015
Epoch: 179,	ce loss: 0.39425,	train acc: 0.81888
Epoch: 180,	ce loss: 0.33669,	train acc: 0.85714
Epoch: 181,	ce loss: 0.48241,	train acc: 0.75510
Epoch: 182,	ce loss: 0.38829,	train acc: 0.81633
Epoch: 183,	ce loss: 0.50144,	train acc: 0.75765
Epoch: 184,	ce loss: 0.36382,	train acc: 0.84566
Epoch: 185,	ce loss: 0.39551,	train acc: 0.80740
Epoch: 186,	ce loss: 0.37457,	train acc: 0.81633
Epoch: 187,	ce loss: 0.37579,	train acc: 0.83036
Epoch: 188,	ce loss: 0.32020,	train acc: 0.85332
Epoch: 189,	ce loss: 0.36231,	train acc: 0.84566
Epoch: 190,	ce loss: 0.36753,	train acc: 0.81122
Epoch: 191,	ce loss: 0.33629,	train acc: 0.83546
Epoch: 192,	ce loss: 0.31892,	train acc: 0.86352
Epoch: 193,	ce loss: 0.33168,	train acc: 0.85077
Epoch: 194,	ce loss: 0.33657,	train acc: 0.85459
Epoch: 195,	ce loss: 0.30493,	train acc: 0.87755
Epoch: 196,	ce loss: 0.27851,	train acc: 0.86480
Epoch: 197,	ce loss: 0.31181,	train acc: 0.84821
Epoch: 198,	ce loss: 0.31386,	train acc: 0.85587
Epoch: 199,	ce loss: 0.36590,	train acc: 0.84949
Epoch: 200,	ce loss: 0.28006,	train acc: 0.86607
Epoch: 201,	ce loss: 0.31864,	train acc: 0.83036
Epoch: 202,	ce loss: 0.26280,	train acc: 0.88520
Epoch: 203,	ce loss: 0.28813,	train acc: 0.87372
Epoch: 204,	ce loss: 0.30635,	train acc: 0.85587
Epoch: 205,	ce loss: 0.25456,	train acc: 0.89796
Epoch: 206,	ce loss: 0.28434,	train acc: 0.86097
Epoch: 207,	ce loss: 0.28830,	train acc: 0.85842
Epoch: 208,	ce loss: 0.25971,	train acc: 0.87883
Epoch: 209,	ce loss: 0.27730,	train acc: 0.87117
Epoch: 210,	ce loss: 0.26154,	train acc: 0.88648
Epoch: 211,	ce loss: 0.25384,	train acc: 0.90434
Epoch: 212,	ce loss: 0.26800,	train acc: 0.89923
Epoch: 213,	ce loss: 0.23355,	train acc: 0.89796
Epoch: 214,	ce loss: 0.24850,	train acc: 0.89413
Epoch: 215,	ce loss: 0.24667,	train acc: 0.89158
Epoch: 216,	ce loss: 0.27189,	train acc: 0.88393
Epoch: 217,	ce loss: 0.24526,	train acc: 0.88648
Epoch: 218,	ce loss: 0.31397,	train acc: 0.85204
Epoch: 219,	ce loss: 0.24277,	train acc: 0.89668
Epoch: 220,	ce loss: 0.26197,	train acc: 0.88903
Epoch: 221,	ce loss: 0.28878,	train acc: 0.90434
Epoch: 222,	ce loss: 0.28799,	train acc: 0.88138
Epoch: 223,	ce loss: 0.22058,	train acc: 0.90434
Epoch: 224,	ce loss: 0.26059,	train acc: 0.89031
Epoch: 225,	ce loss: 0.25043,	train acc: 0.88648
Epoch: 226,	ce loss: 0.26802,	train acc: 0.88010
Epoch: 227,	ce loss: 0.23432,	train acc: 0.88648
Epoch: 228,	ce loss: 0.21601,	train acc: 0.90306
Epoch: 229,	ce loss: 0.23494,	train acc: 0.90179
Epoch: 230,	ce loss: 0.23296,	train acc: 0.90944
Epoch: 231,	ce loss: 0.22277,	train acc: 0.90689
Epoch: 232,	ce loss: 0.27138,	train acc: 0.88265
Epoch: 233,	ce loss: 0.19387,	train acc: 0.92474
Epoch: 234,	ce loss: 0.19353,	train acc: 0.92219
Epoch: 235,	ce loss: 0.22282,	train acc: 0.90179
Epoch: 236,	ce loss: 0.20700,	train acc: 0.92092
Epoch: 237,	ce loss: 0.23255,	train acc: 0.91582
Epoch: 238,	ce loss: 0.18140,	train acc: 0.93622
Epoch: 239,	ce loss: 0.21576,	train acc: 0.90051
Epoch: 240,	ce loss: 0.19359,	train acc: 0.92219
Epoch: 241,	ce loss: 0.17947,	train acc: 0.92602
Epoch: 242,	ce loss: 0.17484,	train acc: 0.92857
Epoch: 243,	ce loss: 0.16949,	train acc: 0.92857
Epoch: 244,	ce loss: 0.17643,	train acc: 0.93112
Epoch: 245,	ce loss: 0.16448,	train acc: 0.93240
Epoch: 246,	ce loss: 0.17223,	train acc: 0.93750
Epoch: 247,	ce loss: 0.18461,	train acc: 0.92985
Epoch: 248,	ce loss: 0.18604,	train acc: 0.92985
Epoch: 249,	ce loss: 0.15173,	train acc: 0.94515
Epoch: 250,	ce loss: 0.15419,	train acc: 0.94005
Epoch: 251,	ce loss: 0.16580,	train acc: 0.92985
Epoch: 252,	ce loss: 0.23219,	train acc: 0.91071
Epoch: 253,	ce loss: 0.22346,	train acc: 0.90816
Epoch: 254,	ce loss: 0.16799,	train acc: 0.93878
Epoch: 255,	ce loss: 0.18871,	train acc: 0.92092
Epoch: 256,	ce loss: 0.14809,	train acc: 0.94515
Epoch: 257,	ce loss: 0.16829,	train acc: 0.93240
Epoch: 258,	ce loss: 0.17397,	train acc: 0.92474
Epoch: 259,	ce loss: 0.15181,	train acc: 0.93750
Epoch: 260,	ce loss: 0.19282,	train acc: 0.91964
Epoch: 261,	ce loss: 0.15569,	train acc: 0.93878
Epoch: 262,	ce loss: 0.16638,	train acc: 0.92985
Epoch: 263,	ce loss: 0.13740,	train acc: 0.94388
Epoch: 264,	ce loss: 0.17982,	train acc: 0.92730
Epoch: 265,	ce loss: 0.17847,	train acc: 0.92857
Epoch: 266,	ce loss: 0.16839,	train acc: 0.93495
Epoch: 267,	ce loss: 0.12028,	train acc: 0.95408
Epoch: 268,	ce loss: 0.15582,	train acc: 0.92985
Epoch: 269,	ce loss: 0.16649,	train acc: 0.93112
Epoch: 270,	ce loss: 0.17867,	train acc: 0.92857
Epoch: 271,	ce loss: 0.14946,	train acc: 0.94260
Epoch: 272,	ce loss: 0.18368,	train acc: 0.92092
Epoch: 273,	ce loss: 0.15740,	train acc: 0.92985
Epoch: 274,	ce loss: 0.18513,	train acc: 0.91964
Epoch: 275,	ce loss: 0.13326,	train acc: 0.94770
Epoch: 276,	ce loss: 0.14656,	train acc: 0.93495
Epoch: 277,	ce loss: 0.16611,	train acc: 0.92857
Epoch: 278,	ce loss: 0.15596,	train acc: 0.93878
Epoch: 279,	ce loss: 0.17280,	train acc: 0.93367
Epoch: 280,	ce loss: 0.12729,	train acc: 0.94770
Epoch: 281,	ce loss: 0.13033,	train acc: 0.94388
Epoch: 282,	ce loss: 0.14261,	train acc: 0.94388
Epoch: 283,	ce loss: 0.12625,	train acc: 0.94770
Epoch: 284,	ce loss: 0.13011,	train acc: 0.94643
Epoch: 285,	ce loss: 0.13164,	train acc: 0.95026
Epoch: 286,	ce loss: 0.11082,	train acc: 0.95791
Epoch: 287,	ce loss: 0.13268,	train acc: 0.94515
Epoch: 288,	ce loss: 0.11064,	train acc: 0.96046
Epoch: 289,	ce loss: 0.13192,	train acc: 0.94898
Epoch: 290,	ce loss: 0.14421,	train acc: 0.94133
Epoch: 291,	ce loss: 0.10535,	train acc: 0.96046
Epoch: 292,	ce loss: 0.12664,	train acc: 0.94898
Epoch: 293,	ce loss: 0.13231,	train acc: 0.94133
Epoch: 294,	ce loss: 0.16451,	train acc: 0.94133
Epoch: 295,	ce loss: 0.13836,	train acc: 0.94005
Epoch: 296,	ce loss: 0.15144,	train acc: 0.92602
Epoch: 297,	ce loss: 0.19583,	train acc: 0.92474
Epoch: 298,	ce loss: 0.17749,	train acc: 0.92730
Epoch: 299,	ce loss: 0.12906,	train acc: 0.95153
Epoch: 300,	ce loss: 0.13158,	train acc: 0.94643
Epoch: 301,	ce loss: 0.17392,	train acc: 0.93495
Epoch: 302,	ce loss: 0.12185,	train acc: 0.95918
Epoch: 303,	ce loss: 0.11848,	train acc: 0.95408
Epoch: 304,	ce loss: 0.14995,	train acc: 0.94643
Epoch: 305,	ce loss: 0.14171,	train acc: 0.94770
Epoch: 306,	ce loss: 0.13575,	train acc: 0.94388
Epoch: 307,	ce loss: 0.14315,	train acc: 0.94133
Epoch: 308,	ce loss: 0.13266,	train acc: 0.95026
Epoch: 309,	ce loss: 0.14387,	train acc: 0.94388
Epoch: 310,	ce loss: 0.14491,	train acc: 0.94770
Epoch: 311,	ce loss: 0.13619,	train acc: 0.94643
Epoch: 312,	ce loss: 0.15779,	train acc: 0.94770
Epoch: 313,	ce loss: 0.15185,	train acc: 0.94388
Epoch: 314,	ce loss: 0.13296,	train acc: 0.94770
Epoch: 315,	ce loss: 0.10630,	train acc: 0.96046
Epoch: 316,	ce loss: 0.16040,	train acc: 0.92985
Epoch: 317,	ce loss: 0.11548,	train acc: 0.95153
Epoch: 318,	ce loss: 0.15717,	train acc: 0.92602
Epoch: 319,	ce loss: 0.10755,	train acc: 0.95791
Epoch: 320,	ce loss: 0.11074,	train acc: 0.95918
Epoch: 321,	ce loss: 0.12514,	train acc: 0.95153
Epoch: 322,	ce loss: 0.11417,	train acc: 0.95663
Epoch: 323,	ce loss: 0.11455,	train acc: 0.95281
Epoch: 324,	ce loss: 0.11206,	train acc: 0.96046
Epoch: 325,	ce loss: 0.11205,	train acc: 0.95408
Epoch: 326,	ce loss: 0.13148,	train acc: 0.94643
Epoch: 327,	ce loss: 0.11896,	train acc: 0.94643
Epoch: 328,	ce loss: 0.13228,	train acc: 0.94388
Epoch: 329,	ce loss: 0.13782,	train acc: 0.94260
Epoch: 330,	ce loss: 0.12702,	train acc: 0.95281
Epoch: 331,	ce loss: 0.16895,	train acc: 0.92602
Epoch: 332,	ce loss: 0.14228,	train acc: 0.94643
Epoch: 333,	ce loss: 0.16825,	train acc: 0.92474
Epoch: 334,	ce loss: 0.15142,	train acc: 0.94005
Epoch: 335,	ce loss: 0.17388,	train acc: 0.92602
Epoch: 336,	ce loss: 0.14055,	train acc: 0.94388
Epoch: 337,	ce loss: 0.12762,	train acc: 0.94770
Epoch: 338,	ce loss: 0.15038,	train acc: 0.93750
Epoch: 339,	ce loss: 0.14938,	train acc: 0.94005
Epoch: 340,	ce loss: 0.11608,	train acc: 0.95408
Epoch: 341,	ce loss: 0.12571,	train acc: 0.94770
Epoch: 342,	ce loss: 0.11415,	train acc: 0.95153
Epoch: 343,	ce loss: 0.10896,	train acc: 0.95918
Epoch: 344,	ce loss: 0.15411,	train acc: 0.94643
Epoch: 345,	ce loss: 0.10963,	train acc: 0.95663
Epoch: 346,	ce loss: 0.11802,	train acc: 0.95663
Epoch: 347,	ce loss: 0.11479,	train acc: 0.95408
Epoch: 348,	ce loss: 0.11941,	train acc: 0.95536
Epoch: 349,	ce loss: 0.10583,	train acc: 0.95408
Epoch: 350,	ce loss: 0.10951,	train acc: 0.95536
Epoch: 351,	ce loss: 0.11473,	train acc: 0.95536
Epoch: 352,	ce loss: 0.13262,	train acc: 0.94770
Epoch: 353,	ce loss: 0.11652,	train acc: 0.95536
Epoch: 354,	ce loss: 0.10568,	train acc: 0.95281
Epoch: 355,	ce loss: 0.11675,	train acc: 0.94770
Epoch: 356,	ce loss: 0.13013,	train acc: 0.94770
Epoch: 357,	ce loss: 0.12149,	train acc: 0.95153
Epoch: 358,	ce loss: 0.12357,	train acc: 0.95281
Epoch: 359,	ce loss: 0.10482,	train acc: 0.96429
Epoch: 360,	ce loss: 0.11854,	train acc: 0.95791
Epoch: 361,	ce loss: 0.11939,	train acc: 0.95408
Epoch: 362,	ce loss: 0.09915,	train acc: 0.96046
Epoch: 363,	ce loss: 0.12176,	train acc: 0.95918
Epoch: 364,	ce loss: 0.09690,	train acc: 0.96556
Epoch: 365,	ce loss: 0.11817,	train acc: 0.95153
Epoch: 366,	ce loss: 0.11676,	train acc: 0.95791
Epoch: 367,	ce loss: 0.13243,	train acc: 0.95536
Epoch: 368,	ce loss: 0.09958,	train acc: 0.96173
Epoch: 369,	ce loss: 0.12547,	train acc: 0.95408
Epoch: 370,	ce loss: 0.09977,	train acc: 0.96811
Epoch: 371,	ce loss: 0.10304,	train acc: 0.95918
Epoch: 372,	ce loss: 0.12072,	train acc: 0.95663
Epoch: 373,	ce loss: 0.10237,	train acc: 0.96429
Epoch: 374,	ce loss: 0.11602,	train acc: 0.95026
Epoch: 375,	ce loss: 0.10227,	train acc: 0.95663
Epoch: 376,	ce loss: 0.09906,	train acc: 0.96939
Epoch: 377,	ce loss: 0.11146,	train acc: 0.95281
Epoch: 378,	ce loss: 0.15180,	train acc: 0.95153
Epoch: 379,	ce loss: 0.09720,	train acc: 0.96556
Epoch: 380,	ce loss: 0.11543,	train acc: 0.95536
Epoch: 381,	ce loss: 0.10823,	train acc: 0.96173
Epoch: 382,	ce loss: 0.11813,	train acc: 0.95408
Epoch: 383,	ce loss: 0.09606,	train acc: 0.95791
Epoch: 384,	ce loss: 0.12377,	train acc: 0.94515
Epoch: 385,	ce loss: 0.08345,	train acc: 0.96556
Epoch: 386,	ce loss: 0.12715,	train acc: 0.94898
Epoch: 387,	ce loss: 0.12265,	train acc: 0.95918
Epoch: 388,	ce loss: 0.09637,	train acc: 0.96173
Epoch: 389,	ce loss: 0.10994,	train acc: 0.95791
Epoch: 390,	ce loss: 0.10611,	train acc: 0.95663
Epoch: 391,	ce loss: 0.08912,	train acc: 0.96301
Epoch: 392,	ce loss: 0.11144,	train acc: 0.96301
Epoch: 393,	ce loss: 0.10335,	train acc: 0.95408
Epoch: 394,	ce loss: 0.11875,	train acc: 0.95153
Epoch: 395,	ce loss: 0.10742,	train acc: 0.96301
Epoch: 396,	ce loss: 0.08733,	train acc: 0.96684
Epoch: 397,	ce loss: 0.08926,	train acc: 0.96556
Epoch: 398,	ce loss: 0.06097,	train acc: 0.97959
Epoch: 399,	ce loss: 0.12098,	train acc: 0.95408
Epoch: 400,	ce loss: 0.06839,	train acc: 0.97577
Epoch: 401,	ce loss: 0.09645,	train acc: 0.96173
Epoch: 402,	ce loss: 0.09539,	train acc: 0.96939
Epoch: 403,	ce loss: 0.07725,	train acc: 0.96811
Epoch: 404,	ce loss: 0.09883,	train acc: 0.95663
Epoch: 405,	ce loss: 0.09182,	train acc: 0.95791
Epoch: 406,	ce loss: 0.09477,	train acc: 0.96939
Epoch: 407,	ce loss: 0.11609,	train acc: 0.96173
Epoch: 408,	ce loss: 0.08499,	train acc: 0.97704
Epoch: 409,	ce loss: 0.12570,	train acc: 0.95153
Epoch: 410,	ce loss: 0.10904,	train acc: 0.96173
Epoch: 411,	ce loss: 0.10093,	train acc: 0.95918
Epoch: 412,	ce loss: 0.09900,	train acc: 0.96556
Epoch: 413,	ce loss: 0.11565,	train acc: 0.94898
Epoch: 414,	ce loss: 0.09213,	train acc: 0.96301
Epoch: 415,	ce loss: 0.12582,	train acc: 0.95153
Epoch: 416,	ce loss: 0.12909,	train acc: 0.95026
Epoch: 417,	ce loss: 0.11497,	train acc: 0.95281
Epoch: 418,	ce loss: 0.10121,	train acc: 0.96684
Epoch: 419,	ce loss: 0.13438,	train acc: 0.94898
Epoch: 420,	ce loss: 0.11977,	train acc: 0.96173
Epoch: 421,	ce loss: 0.09419,	train acc: 0.96173
Epoch: 422,	ce loss: 0.13037,	train acc: 0.94388
Epoch: 423,	ce loss: 0.09402,	train acc: 0.95918
Epoch: 424,	ce loss: 0.10112,	train acc: 0.95536
Epoch: 425,	ce loss: 0.11051,	train acc: 0.95918
Epoch: 426,	ce loss: 0.10479,	train acc: 0.96429
Epoch: 427,	ce loss: 0.10793,	train acc: 0.96556
Epoch: 428,	ce loss: 0.09043,	train acc: 0.96811
Epoch: 429,	ce loss: 0.10035,	train acc: 0.96939
Epoch: 430,	ce loss: 0.10552,	train acc: 0.95791
Epoch: 431,	ce loss: 0.11668,	train acc: 0.95536
Epoch: 432,	ce loss: 0.10256,	train acc: 0.96046
Epoch: 433,	ce loss: 0.11684,	train acc: 0.95408
Epoch: 434,	ce loss: 0.08892,	train acc: 0.96173
Epoch: 435,	ce loss: 0.13827,	train acc: 0.95026
Epoch: 436,	ce loss: 0.15509,	train acc: 0.94005
Epoch: 437,	ce loss: 0.12708,	train acc: 0.94898
Epoch: 438,	ce loss: 0.10820,	train acc: 0.95663
Epoch: 439,	ce loss: 0.11511,	train acc: 0.96046
Epoch: 440,	ce loss: 0.10617,	train acc: 0.95791
Epoch: 441,	ce loss: 0.09970,	train acc: 0.95918
Epoch: 442,	ce loss: 0.10187,	train acc: 0.96556
Epoch: 443,	ce loss: 0.12387,	train acc: 0.94898
Epoch: 444,	ce loss: 0.12377,	train acc: 0.95663
Epoch: 445,	ce loss: 0.13804,	train acc: 0.94133
